id,title,normalized_title,level,category,company,location,salary,full_time,part_time,internship,temporary,updated,collected_at
-3017044914754390897,Senior AI/ML Engineer (#5138),senior ai ml engineer #5138,Senior,ML / AI Engineer,N-iX,Дніпро,,1,0,0,0,2026-05-06,2026-05-16
-2669666334548921608,Senior AI Engineer (LLM/RAG/LangChain/LangGraph),senior ai engineer llm rag langchain langgraph,Senior,ML / AI Engineer,EPAM,Дніпро,,1,0,0,0,2026-05-04,2026-05-16
882245099881743548,Senior Data Engineer (#5133),senior data engineer #5133,Senior,Data Engineer,N-iX,Дніпро,,1,0,0,0,2026-05-06,2026-05-16
-1808738382354717755,Senior Python+AI Engineer,senior python+ai engineer,Senior,ML / AI Engineer,Valtech,Дніпро,,1,0,0,0,2026-04-29,2026-05-16
-6361755346459781587,Senior Full-stack .NET Engineer (Angular/React),senior full-stack .net engineer angular react,Senior,Full Stack Developer,EPAM,Дніпро,,1,0,0,0,2026-05-11,2026-05-16
8541961495881282260,Senior Java Engineer (#5146),senior java engineer #5146,Senior,Java Developer,N-iX,Дніпро,,1,0,0,0,2026-05-09,2026-05-16
-7961337290427822607,Middle Data/Product Analyst,middle data product analyst,Middle,Data Analyst,Work.ua,Дніпро,1 500 - 2 200 $,1,0,0,0,2026-05-01,2026-05-16
-3784502418667738618,Системний адміністратор (ІТ-інфраструктура),системний адміністратор іт-інфраструктура,Middle,System Administrator / Network Engineer,Biosphere,Дніпро,,1,0,0,0,2026-05-15,2026-05-16
-3660213462424450432,Data Engineer,data engineer,Middle,Data Engineer,Лінія магазинів EVA,Дніпро,,1,0,0,0,2026-05-05,2026-05-16
2003975892588197425,Middle Big Data Engineer (#5135),middle big data engineer #5135,Middle,Data Engineer,N-iX,Дніпро,,1,0,0,0,2026-05-09,2026-05-16
8880625197993833170,Middle Java Engineer with Python skills (#5037),middle java engineer with python skills #5037,Middle,Java Developer,N-iX,Дніпро,,1,0,0,0,2026-05-09,2026-05-16
746205560493736276,Senior/Lead .NET Software Engineer (AWS),senior lead .net software engineer aws,Senior,Software / Embedded Engineer,EPAM,Дніпро,,1,0,0,0,2026-05-06,2026-05-16
1767743226789380837,Junior Java Developer (with German),junior java developer with german,Junior,Java Developer,ClarusApex,Дніпро,,1,0,0,0,2025-09-04,2026-05-16
8073236450639148633,Freelance Senior Data Analyst,freelance senior data analyst,Senior,Data Analyst,Valtech,Дніпро,,1,1,0,0,2026-04-29,2026-05-16
-4076399419508839329,Business Data analyst,business data analyst,Middle,Data Analyst,Лінія магазинів EVA,Дніпро,,1,0,0,0,2026-05-13,2026-05-16
-2542055350366406169,Senior Java Engineer with Python skills (#5039),senior java engineer with python skills #5039,Senior,Java Developer,N-iX,Дніпро,,1,0,0,0,2026-05-06,2026-05-16
6885329850694865345,Embedded C Developer (Transition for Android Developers),embedded c developer transition for android developers,Middle,Mobile Developer,Canyon Development,Дніпро,,1,0,0,0,2026-04-27,2026-05-16
1376510450218947047,Senior Java Developer (monoбізнес),senior java developer monoбізнес,Senior,Java Developer,mono,Дніпро,,1,0,0,0,2026-05-12,2026-05-16
-3723570351534303925,Manual QA Engineer,manual qa engineer,Middle,QA Manual Engineer,Omega (мережа супермаркетів VARUS),Дніпро,600 - 700 $,1,0,0,0,2026-05-01,2026-05-16
-2808364076344857342,Intern UI/UX Designer — індивідуальне стажування,intern uiux designer індивідуальне стажування,Junior,UX/UI Designer,SysGears,Дніпро,,1,0,1,0,2026-05-07,2026-05-16
-287442387845217645,Senior React Native Developer,senior react native developer,Senior,Mobile Developer,Yalantis,Дніпро,,1,0,0,0,2026-05-13,2026-05-16
5755323163253250537,Junior Manual QA Engineer,junior manual qa engineer,Junior,QA Manual Engineer,Kultprosvet,Дніпро,800 - 900 $,1,0,0,0,2026-05-12,2026-05-16
-4572085430559901848,Senior Software Engineer (Backend) ID63949,senior software engineer backend id63949,Senior,Backend Developer,AgileEngine,Дніпро,,1,0,0,0,2026-05-13,2026-05-16
8599827587649089963,.NET Engineer ID52846,.net engineer id52846,Middle,.NET Developer,AgileEngine,Дніпро,,1,0,0,0,2026-05-12,2026-05-16
3230750911575570351,Middle ML/AI Engineer (#5161),middle ml ai engineer #5161,Middle,ML / AI Engineer,N-iX,Дніпро,,1,0,0,0,2026-05-06,2026-05-16
-6602706381232380702,Lead Data Scientist,lead data scientist,Senior,ML / AI Engineer,COMFY,Дніпро,,1,0,0,0,2026-05-11,2026-05-16
4007734878081775567,AI Data Engineer,ai data engineer,Middle,Data Engineer,Sigma Software,Дніпро,,1,0,0,0,2026-05-14,2026-05-16
8799973622107432892,Senior Data Engineer,senior data engineer,Senior,Data Engineer,mono,Дніпро,,1,0,0,0,2026-05-15,2026-05-16
1479726519929689852,ML Engineer / Data Scientist,ml engineer data scientist,Middle,ML / AI Engineer,Clockwise Software,Дніпро,,1,0,0,0,2026-04-24,2026-05-16
2355733510604018587,Senior .NET Full Stack Software Engineer (#4581),senior .net full stack software engineer #4581,Senior,Full Stack Developer,N-iX,Дніпро,,1,0,0,0,2026-05-09,2026-05-16
4057456789917958410,Lead Full Stack Software Engineer (#5201),lead full stack software engineer #5201,Senior,Full Stack Developer,N-iX,Дніпро,,1,0,0,0,2026-05-09,2026-05-16
187340907645860464,Lead AI/ML Engineer (#5127),lead ai ml engineer #5127,Senior,ML / AI Engineer,N-iX,Дніпро,,1,0,0,0,2026-05-09,2026-05-16
-5814288178633205269,Lead .NET Full Stack Software Engineer (#4564),lead .net full stack software engineer #4564,Senior,Full Stack Developer,N-iX,Дніпро,,1,0,0,0,2026-05-09,2026-05-16
2132021080987753631,Senior .NET Engineer,senior .net engineer,Senior,.NET Developer,EPAM,Дніпро,,1,0,0,0,2026-05-07,2026-05-16
1914935851157243004,Senior Ruby Developer,senior ruby developer,Senior,Backend Developer,EPAM,Дніпро,,1,0,0,0,2026-04-29,2026-05-16
3384688399749816117,Senior Backend Engineer (AdTech) ID52365,senior backend engineer adtech id52365,Senior,Backend Developer,AgileEngine,Дніпро,,1,0,0,0,2026-05-08,2026-05-16
1396125471682240899,Embedded Software Engineer,embedded software engineer,Middle,Software / Embedded Engineer,Airlogix,Дніпро,,1,0,0,0,2026-04-30,2026-05-16
-5384189485878881016,Senior Mobile Engineer (Flutter + iOS) (#5186),senior mobile engineer flutter + ios #5186,Senior,Mobile Developer,N-iX,Дніпро,,1,0,0,0,2026-05-09,2026-05-16
-4111328075803075864,Senior Software Test Automation Engineer (JS),senior software test automation engineer js,Senior,QA Automation Engineer,EPAM,Дніпро,,1,0,0,0,2026-05-04,2026-05-16
-7896648643082924739,Back-end програміст (senior),back-end програміст senior,Senior,Backend Developer,Центр рекрутингу 7 Корпус Швидкого Реагування ДШВ,Дніпро,22 000 - 55 000 грн,1,0,0,0,2025-11-20,2026-05-16
6283749155500435341,Senior AI Engineer (#5081),senior ai engineer #5081,Senior,ML / AI Engineer,N-iX,Дніпро,,1,0,0,0,2026-05-09,2026-05-16
9076226674522531177,QA Engineer (Middle),qa engineer middle,Middle,QA Manual Engineer,Corezoid,Дніпро,,1,0,0,0,2026-05-01,2026-05-16
4130233937512954829,Senior Full-Stack .NET Engineer (#4949),senior full-stack .net engineer #4949,Senior,Full Stack Developer,N-iX,Дніпро,,1,0,0,0,2026-05-06,2026-05-16
-5498811366853557596,Business Analyst,business analyst,Middle,Business Analyst,Developex,Дніпро,,1,0,0,0,2026-04-27,2026-05-16
3894766309939201390,Business Analyst,business analyst,Middle,Business Analyst,COMFY,Дніпро,,1,0,0,0,2026-04-23,2026-05-16
-8182339770697885377,AI/Data Science Engineer (monoмаркет),ai data science engineer monoмаркет,Middle,ML / AI Engineer,mono,Дніпро,,1,0,0,0,2026-05-15,2026-05-16
8678789605574626479,Системний адміністратор (Інженер комп'ютерних систем),системний адміністратор інженер комп ютерних систем,Middle,System Administrator / Network Engineer,Дніпровський центр професійно-технічної освіти,Дніпро,8 000 - 11 000 грн,1,0,0,0,2025-11-26,2026-05-16
-7020223796323263849,Trainee/Junior Embedded Developer,trainee junior embedded developer,Junior,Software / Embedded Engineer,Strix Air,Дніпро,400 - 1 300 $,1,0,1,0,2026-05-15,2026-05-16
588329766358344730,Senior Business Analyst (with experience on AI-related projects) (#4321),senior business analyst with experience on ai-related projects #4321,Senior,Business Analyst,N-iX,Дніпро,,1,0,0,0,2026-05-09,2026-05-16
-8167705308054834771,Business Analyst (Middle),business analyst middle,Middle,Business Analyst,Omega (мережа супермаркетів VARUS),Дніпро,1 200 - 1 600 $,1,0,0,0,2026-04-28,2026-05-16
4596394235739903979,Стажер/-ка UI/UX Designer до SysGears,стажер -ка uiux designer до sysgears,Junior,UX/UI Designer,,Дніпро,,1,0,1,0,2026-04-13,2026-05-16
5227923948262299196,Data Analyst ID52038,data analyst id52038,Middle,Data Analyst,AgileEngine,Дніпро,,1,0,0,0,2026-04-29,2026-05-16
6965888974288539713,Senior/Lead Node.js Engineer (#5150),senior lead node.js engineer #5150,Senior,Frontend Developer,N-iX,Дніпро,,1,0,0,0,2026-05-06,2026-05-16
-6833821568220946849,Computer Vision Engineer (UAV),computer vision engineer uav,Middle,ML / AI Engineer,Airlogix,Дніпро,,1,0,0,0,2026-04-27,2026-05-16
-6076504504205267057,Senior Java Software Engineer (#5184),senior java software engineer #5184,Senior,Software / Embedded Engineer,N-iX,Дніпро,,1,0,0,0,2026-05-09,2026-05-16
5511387989919146044,Full Stack Node.js Developer,full stack node.js developer,Middle,Full Stack Developer,TechBiz Global GmbH,Дніпро,,1,0,0,0,2026-04-22,2026-05-16
6190063334600247133,"Senior Full-stack Developer (.NET, Angular & Azure)",senior full-stack developer .net angular azure,Senior,Full Stack Developer,EPAM,Дніпро,,1,0,0,0,2026-04-17,2026-05-16
-3201100725691054791,Software Engineer (Senior) ID51942,software engineer senior id51942,Senior,Software / Embedded Engineer,AgileEngine,Дніпро,,1,0,0,0,2026-05-08,2026-05-16
-1772061855427093928,Senior Full-stack .NET Engineer with Blazor (#5212),senior full-stack .net engineer with blazor #5212,Senior,Full Stack Developer,N-iX,Дніпро,,1,0,0,0,2026-05-09,2026-05-16
-620138358848695251,Senior PHP Developer (#5119),senior php developer #5119,Senior,Backend Developer,N-iX,Дніпро,,1,0,0,0,2026-05-09,2026-05-16
-3425939169077874802,Senior .NET Full Stack Engineer with React (#5104),senior .net full stack engineer with react #5104,Senior,Full Stack Developer,N-iX,Дніпро,,1,0,0,0,2026-05-09,2026-05-16
1956896317910776775,Software Engineer - Full Stack ID63542,software engineer - full stack id63542,Middle,Full Stack Developer,AgileEngine,Дніпро,,1,0,0,0,2026-05-07,2026-05-16
-8325292662251551983,Senior PHP Full Stack Developer,senior php full stack developer,Senior,Full Stack Developer,Developex,Дніпро,,1,0,0,0,2026-04-30,2026-05-16
-8520406029999734897,Full Stack Engineer (React / C# .NET),full stack engineer react c# .net,Middle,Full Stack Developer,Clockwise Software,Дніпро,,1,0,0,0,2026-05-11,2026-05-16
-4166046268579635023,Java Software Engineer,java software engineer,Middle,Software / Embedded Engineer,ClarusApex,Дніпро,,1,0,0,0,2025-09-04,2026-05-16
8094290455513491338,Системний адміністратор Одеса,системний адміністратор одеса,Middle,System Administrator / Network Engineer,Blue-Bird.Tech,Одеса,,1,0,0,0,2026-04-29,2026-05-16
-5397112081547874944,Senior Backend Developer (Integration),senior backend developer integration,Senior,Backend Developer,Bank Pivdenny,Одеса,,1,0,0,0,2026-05-13,2026-05-16
-2867644389320427431,Senior/Lead Python Engineer with AI,senior lead python engineer with ai,Senior,Python Developer,EPAM,Одеса,,1,0,0,0,2026-05-11,2026-05-16
-2970573349754813481,QA Engineer / Tester,qa engineer tester,Middle,QA Manual Engineer,Qencode,Одеса,,1,0,0,0,2026-05-01,2026-05-16
-7948779434936869141,Oracle/.Net Software Engineer,oracle .net software engineer,Middle,Software / Embedded Engineer,Bank Pivdenny,Одеса,,1,0,0,0,2026-04-24,2026-05-16
2518433125576617904,Frontend Developer,frontend developer,Middle,Frontend Developer,Zelh,Одеса,,1,0,0,0,2026-05-14,2026-05-16
2147922575653268074,System administrator/SRE,system administrator sre,Middle,System Administrator / Network Engineer,Bank Pivdenny,Одеса,,1,0,0,0,2026-04-21,2026-05-16
-5892406669843743917,Системний адміністратор (адміністратор систем),системний адміністратор адміністратор систем,Middle,System Administrator / Network Engineer,Bank Pivdenny,Одеса,,1,0,0,0,2026-05-11,2026-05-16
-1795115734116268160,Automation QA Engineer,automation qa engineer,Middle,QA Automation Engineer,Galaktica,Одеса,,1,0,0,0,2026-05-15,2026-05-16
6358666552838111946,Database Administrator (Oracle),database administrator oracle,Middle,System Administrator / Network Engineer,ТОВ ГЕРЦ,Одеса,,1,0,0,0,2026-04-21,2026-05-16
-2816736479604417260,Data Engineer ID52278,data engineer id52278,Middle,Data Engineer,AgileEngine,Одеса,,1,0,0,0,2026-05-12,2026-05-16
2534230623362436278,Lead Full-stack Software Developer (.NET + React),lead full-stack software developer .net + react,Senior,Full Stack Developer,EPAM,Одеса,,1,0,0,0,2026-04-29,2026-05-16
-5870216722657697774,Team Lead Backend Engineer (Node.js),team lead backend engineer node.js,Senior,Backend Developer,Miratech,Одеса,,1,0,0,0,2026-05-11,2026-05-16
-6606180153362312917,Android Developer,android developer,Middle,Mobile Developer,GBSFO,Одеса,,1,0,0,0,2026-04-21,2026-05-16
7295827067670126100,Senior AI Engineer (LLM/RAG/LangChain/LangGraph),senior ai engineer llm rag langchain langgraph,Senior,ML / AI Engineer,EPAM,Одеса,,1,0,0,0,2026-05-04,2026-05-16
-3696551303908898993,DevOps Engineer (Microsoft Fabric),devops engineer microsoft fabric,Middle,DevOps / SRE Engineer,HYS Enterprise,Одеса,,1,0,0,0,2026-04-23,2026-05-16
-7156378170369094023,Senior DevOps Engineer (Cybersecurity Platform),senior devops engineer cybersecurity platform,Senior,DevOps / SRE Engineer,Sigma Software,Одеса,,1,0,0,0,2026-04-21,2026-05-16
-7393602014911392791,Senior Full-stack .NET Engineer (Angular/React),senior full-stack .net engineer angular react,Senior,Full Stack Developer,EPAM,Одеса,,1,0,0,0,2026-05-11,2026-05-16
-7155174126418248545,C#/.NET Developer,c# .net developer,Middle,.NET Developer,ТОВ ГЕРЦ,Одеса,,1,0,0,0,2026-04-29,2026-05-16
-6713507444701123071,Junior Java Developer (with German),junior java developer with german,Junior,Java Developer,ClarusApex,Одеса,,1,0,0,0,2025-09-04,2026-05-16
-285641107957874928,Senior/Lead .NET Software Engineer (AWS),senior lead .net software engineer aws,Senior,Software / Embedded Engineer,EPAM,Одеса,,1,0,0,0,2026-05-06,2026-05-16
4506437338753647840,Senior Software Engineer (Backend) ID63949,senior software engineer backend id63949,Senior,Backend Developer,AgileEngine,Одеса,,1,0,0,0,2026-05-13,2026-05-16
-2647861196873795111,.NET Engineer ID52846,.net engineer id52846,Middle,.NET Developer,AgileEngine,Одеса,,1,0,0,0,2026-05-12,2026-05-16
5658184646680903463,Системний адміністратор,системний адміністратор,Middle,System Administrator / Network Engineer,ФОП Дмитрієнко,Одеса,20 000 - 30 000 грн,1,0,0,0,2026-04-28,2026-05-16
-4473515793408728341,AI Data Engineer,ai data engineer,Middle,Data Engineer,Sigma Software,Одеса,,1,0,0,0,2026-05-14,2026-05-16
-6566314820333260904,Senior Ruby Developer,senior ruby developer,Senior,Backend Developer,EPAM,Одеса,,1,0,0,0,2026-04-29,2026-05-16
-6349229590502750277,Senior .NET Engineer,senior .net engineer,Senior,.NET Developer,EPAM,Одеса,,1,0,0,0,2026-05-07,2026-05-16
-8180780199909788367,Senior Backend Engineer (AdTech) ID52365,senior backend engineer adtech id52365,Senior,Backend Developer,AgileEngine,Одеса,,1,0,0,0,2026-05-08,2026-05-16
-7494830558594306433,Senior Data Analyst,senior data analyst,Senior,Data Analyst,Globaldev Group,Одеса,,1,0,0,0,2026-04-28,2026-05-16
7969999025692172735,Oracle / .NET Software Engineer,oracle .net software engineer,Middle,Software / Embedded Engineer,Bank Pivdenny,Одеса,,1,0,0,0,2026-04-29,2026-05-16
-1309568405894800709,QA Automation Engineer,qa automation engineer,Middle,QA Automation Engineer,Somplo,Одеса,,1,0,0,0,2026-05-04,2026-05-16
-5143174744254687068,Senior Software Test Automation Engineer (JS),senior software test automation engineer js,Senior,QA Automation Engineer,EPAM,Одеса,,1,0,0,0,2026-05-04,2026-05-16
-973736819464283583,"Full-Stack Engineer (Python, Vue/Angular) — Automation Focus",full-stack engineer python vue angular automation focus,Middle,Full Stack Developer,Beetroot,Одеса,,1,0,0,0,2026-05-06,2026-05-16
8425738695399973859,Senior Observability Platform Engineer (Umbrella Monitoring),senior observability platform engineer umbrella monitoring,Senior,DevOps / SRE Engineer,Bank Pivdenny,Одеса,,1,0,0,0,2026-04-21,2026-05-16
1096918210555483702,Lead QA Engineer,lead qa engineer,Senior,QA Manual Engineer,antoshka.ua,Одеса,,1,0,0,0,2026-05-05,2026-05-16
-8536470892965221137,Data Analyst ID52038,data analyst id52038,Middle,Data Analyst,AgileEngine,Одеса,,1,0,0,0,2026-04-29,2026-05-16
5683100862614868385,Senior Node.js Developer,senior node.js developer,Senior,Backend Developer,Somplo,Одеса,,1,0,0,0,2026-05-04,2026-05-16
4479541321467534840,Full Stack Node.js Developer,full stack node.js developer,Middle,Full Stack Developer,TechBiz Global GmbH,Одеса,,1,0,0,0,2026-04-22,2026-05-16
-2291187336890256775,"Senior Full-stack Developer (.NET, Angular & Azure)",senior full-stack developer .net angular azure,Senior,Full Stack Developer,EPAM,Одеса,,1,0,0,0,2026-04-17,2026-05-16
7356327278430883406,Software Engineer (Senior) ID51942,software engineer senior id51942,Senior,Software / Embedded Engineer,AgileEngine,Одеса,,1,0,0,0,2026-05-08,2026-05-16
2566177239076848278,аналітик даних,аналітик даних,Middle,Data Analyst,ДЕРЖАВНА ЕКОЛОГІЧНА ІНСПЕКЦІЯ ПІВДЕННО-ЗАХІДНОГО ОКРУГУ (МИК...,Одеса,26 000 грн,1,0,0,0,2026-05-05,2026-05-16
3184738990277146746,Embedded developer,embedded developer,Middle,Software / Embedded Engineer,MilTech StartUp,Одеса,20 000 - 30 000 грн,1,1,0,0,2026-05-08,2026-05-16
2052959493071580444,Symfony developer (App),symfony developer app,Middle,Backend Developer,antoshka.ua,Одеса,,1,0,0,0,2026-05-07,2026-05-16
8340905624853187683,Software Engineer - Full Stack ID63542,software engineer - full stack id63542,Middle,Full Stack Developer,AgileEngine,Одеса,,1,0,0,0,2026-05-07,2026-05-16
-5002965384222899424,(fluent Ukrainian) Full-Stack Wordpress Developer (Backend-oriented) (Global),fluent ukrainian full-stack wordpress developer backend-oriented global,Middle,Full Stack Developer,SupportYourApp,Одеса,,1,0,0,0,2026-03-03,2026-05-16
-7625205756475520079,🔥C++ Developer,c++ developer,Middle,Software / Embedded Engineer,,Одеса,,1,0,0,0,2026-05-11,2026-05-16
8816089108948023276,Product Analyst,product analyst,Middle,Data Analyst,Galaktica,Одеса,,1,0,0,0,2026-05-08,2026-05-16
-5197892937031246227,Java Software Engineer,java software engineer,Middle,Software / Embedded Engineer,ClarusApex,Одеса,,1,0,0,0,2025-09-04,2026-05-16
2568019539432136423,Senior Backend Engineer (Python),senior backend engineer python,Senior,Backend Developer,Nestlogic,Вінниця,,1,0,0,0,2026-05-13,2026-05-16
3912556078152516393,Backend Developer,backend developer,Middle,Backend Developer,Memcrab,Вінниця,2 000 $,1,0,0,0,2026-05-14,2026-05-16
-3841722492839652206,Team Lead Backend Engineer (Node.js),team lead backend engineer node.js,Senior,Backend Developer,Miratech,Вінниця,,1,0,0,0,2026-05-11,2026-05-16
-4485105338413188795,Manual QA Engineer,manual qa engineer,Middle,QA Manual Engineer,Nestlogic,Вінниця,,1,0,0,0,2026-05-12,2026-05-16
2940751058824836947,QA Engineer / Tester,qa engineer tester,Middle,QA Manual Engineer,Qencode,Вінниця,,1,0,0,0,2026-05-01,2026-05-16
2663196369974069109,Senior/Lead Python Engineer with AI,senior lead python engineer with ai,Senior,Python Developer,EPAM,Вінниця,,1,0,0,0,2026-05-11,2026-05-16
877566523690778961,Senior Python Engineer (AI + Azure) Contractor,senior python engineer ai + azure contractor,Senior,Python Developer,CodeIT,Вінниця,,1,1,0,0,2026-04-30,2026-05-16
-2264842668865037108,Senior DevOps Engineer,senior devops engineer,Senior,DevOps / SRE Engineer,Miratech,Вінниця,,1,0,0,0,2026-04-30,2026-05-16
3424573691877811586,Senior Python Engineer (with Golang knowledge) (#4763),senior python engineer with golang knowledge #4763,Senior,Python Developer,N-iX,Вінниця,,1,0,0,0,2026-05-09,2026-05-16
-6829632284052535117,Senior Java Engineer with Solr/OpenSearch (#5020),senior java engineer with solr opensearch #5020,Senior,Java Developer,N-iX,Вінниця,,1,0,0,0,2026-05-06,2026-05-16
-6366485437899728854,"Молодший тестувальник / Junior QA Engineer (Вінниця, офіс)",молодший тестувальник junior qa engineer вінниця офіс,Junior,QA Manual Engineer,Onseo,Вінниця,,1,0,0,0,2026-05-06,2026-05-16
-6866545478666549942,Middle Data Engineer (#4225),middle data engineer #4225,Middle,Data Engineer,N-iX,Вінниця,,1,0,0,0,2026-05-06,2026-05-16
-1850722032843355678,Data Engineer ID52278,data engineer id52278,Middle,Data Engineer,AgileEngine,Вінниця,,1,0,0,0,2026-05-12,2026-05-16
-5266532486011679808,Frontend Developer (React),frontend developer react,Middle,Frontend Developer,Memcrab,Вінниця,1 500 $,1,0,0,0,2026-05-14,2026-05-16
-3922492697627586463,Системний адміністратор Вінниця,системний адміністратор вінниця,Middle,System Administrator / Network Engineer,Blue-Bird.Tech,Вінниця,,1,0,0,0,2026-04-29,2026-05-16
8445555031942086706,Lead Full-stack Software Developer (.NET + React),lead full-stack software developer .net + react,Senior,Full Stack Developer,EPAM,Вінниця,,1,0,0,0,2026-04-29,2026-05-16
-4448759494054381107,Middle DevOps Engineer (#5080),middle devops engineer #5080,Middle,DevOps / SRE Engineer,N-iX,Вінниця,,1,0,0,0,2026-05-09,2026-05-16
4397750367488297412,Senior Python Engineer (with AI experience) (#5172),senior python engineer with ai experience #5172,Senior,Python Developer,N-iX,Вінниця,,1,0,0,0,2026-05-06,2026-05-16
-5239592597459775088,Senior AI Engineer (LLM/RAG/LangChain/LangGraph),senior ai engineer llm rag langchain langgraph,Senior,ML / AI Engineer,EPAM,Вінниця,,1,0,0,0,2026-05-04,2026-05-16
6956016746557457513,Senior QA Engineer with AI experience (#4823),senior qa engineer with ai experience #4823,Senior,QA Manual Engineer,N-iX,Вінниця,,1,0,0,0,2026-05-09,2026-05-16
-5586971177665244377,Senior AI/ML Engineer (#5138),senior ai ml engineer #5138,Senior,ML / AI Engineer,N-iX,Вінниця,,1,0,0,0,2026-05-06,2026-05-16
5381239190724628884,Senior Data Engineer (#5133),senior data engineer #5133,Senior,Data Engineer,N-iX,Вінниця,,1,0,0,0,2026-05-06,2026-05-16
-1625537411074597483,Senior DevOps Engineer (Cybersecurity Platform),senior devops engineer cybersecurity platform,Senior,DevOps / SRE Engineer,Sigma Software,Вінниця,,1,0,0,0,2026-04-21,2026-05-16
2690255708488167581,Senior Python+AI Engineer,senior python+ai engineer,Senior,ML / AI Engineer,Valtech,Вінниця,,1,0,0,0,2026-04-29,2026-05-16
-1862761255616896251,Senior Full-stack .NET Engineer (Angular/React),senior full-stack .net engineer angular react,Senior,Full Stack Developer,EPAM,Вінниця,,1,0,0,0,2026-05-11,2026-05-16
5972035232970428780,Senior Java Engineer (#5146),senior java engineer #5146,Senior,Java Developer,N-iX,Вінниця,,1,0,0,0,2026-05-09,2026-05-16
379857043167500276,Старший .NET розробник / Senior .NET Developer,старший .net розробник senior .net developer,Senior,.NET Developer,Onseo,Вінниця,,1,0,0,0,2026-05-05,2026-05-16
2827933737154613835,"Junior QA Engineer (Вінниця, офіс)",junior qa engineer вінниця офіс,Junior,QA Manual Engineer,BillTech,Вінниця,,1,0,0,0,2026-04-29,2026-05-16
-5111981613277259649,Senior Java Engineer with Python skills (#5039),senior java engineer with python skills #5039,Senior,Java Developer,N-iX,Вінниця,,1,0,0,0,2026-05-06,2026-05-16
6310698935082979690,Middle Java Engineer with Python skills (#5037),middle java engineer with python skills #5037,Middle,Java Developer,N-iX,Вінниця,,1,0,0,0,2026-05-09,2026-05-16
5245199651336621612,Senior/Lead .NET Software Engineer (AWS),senior lead .net software engineer aws,Senior,Software / Embedded Engineer,EPAM,Вінниця,,1,0,0,0,2026-05-06,2026-05-16
-565950370322656055,Middle Big Data Engineer (#5135),middle big data engineer #5135,Middle,Data Engineer,N-iX,Вінниця,,1,0,0,0,2026-05-09,2026-05-16
-5874513532227517647,Freelance Senior Data Analyst,freelance senior data analyst,Senior,Data Analyst,Valtech,Вінниця,,1,1,0,0,2026-04-29,2026-05-16
7770151907135323207,QA Engineer (Embedded),qa engineer embedded,Middle,QA Manual Engineer,TIRAS,Вінниця,,1,0,0,0,2026-05-11,2026-05-16
-1037119547718446721,Senior Software Engineer (Backend) ID63949,senior software engineer backend id63949,Senior,Backend Developer,AgileEngine,Вінниця,,1,0,0,0,2026-05-13,2026-05-16
5721677774939435283,.NET Engineer ID52846,.net engineer id52846,Middle,.NET Developer,AgileEngine,Вінниця,,1,0,0,0,2026-05-12,2026-05-16
1437808615170922087,AI Data Engineer,ai data engineer,Middle,Data Engineer,Sigma Software,Вінниця,,1,0,0,0,2026-05-14,2026-05-16
7729745002418455687,Middle ML/AI Engineer (#5161),middle ml ai engineer #5161,Middle,ML / AI Engineer,N-iX,Вінниця,,1,0,0,0,2026-05-06,2026-05-16
4686334998488745800,Lead AI/ML Engineer (#5127),lead ai ml engineer #5127,Senior,ML / AI Engineer,N-iX,Вінниця,,1,0,0,0,2026-05-09,2026-05-16
-1645332008583362729,Senior .NET Engineer (AWS),senior .net engineer aws,Senior,.NET Developer,EPAM,Вінниця,,1,0,0,0,2026-05-07,2026-05-16
6854727601446903923,Senior .NET Full Stack Software Engineer (#4581),senior .net full stack software engineer #4581,Senior,Full Stack Developer,N-iX,Вінниця,,1,0,0,0,2026-05-09,2026-05-16
-654990411753610476,Senior Ruby Developer,senior ruby developer,Senior,Backend Developer,EPAM,Вінниця,,1,0,0,0,2026-04-29,2026-05-16
-4287721259077573734,"Senior Full Stack Developer (Java, Angular)",senior full stack developer java angular,Senior,Full Stack Developer,Miratech,Вінниця,,1,0,0,0,2026-05-11,2026-05-16
-6921101044109958001,Senior Backend Engineer (AdTech) ID52365,senior backend engineer adtech id52365,Senior,Backend Developer,AgileEngine,Вінниця,,1,0,0,0,2026-05-08,2026-05-16
8556450880760843746,Lead Full Stack Software Engineer (#5201),lead full stack software engineer #5201,Senior,Full Stack Developer,N-iX,Вінниця,,1,0,0,0,2026-05-09,2026-05-16
-1963989799299809893,Senior Data Analyst,senior data analyst,Senior,Data Analyst,Globaldev Group,Вінниця,,1,0,0,0,2026-04-28,2026-05-16
-1315294087790319933,Lead .NET Full Stack Software Engineer (#4564),lead .net full stack software engineer #4564,Senior,Full Stack Developer,N-iX,Вінниця,,1,0,0,0,2026-05-09,2026-05-16
-885195395035995680,Senior Mobile Engineer (Flutter + iOS) (#5186),senior mobile engineer flutter + ios #5186,Senior,Mobile Developer,N-iX,Вінниця,,1,0,0,0,2026-05-09,2026-05-16
1560307674602101349,Senior Full-Stack .NET Engineer (#4949),senior full-stack .net engineer #4949,Senior,Full Stack Developer,N-iX,Вінниця,,1,0,0,0,2026-05-06,2026-05-16
387666015039809472,Senior Software Test Automation Engineer (JS),senior software test automation engineer js,Senior,QA Automation Engineer,EPAM,Вінниця,,1,0,0,0,2026-05-04,2026-05-16
-5688660538198519968,Python developer,python developer,Middle,Python Developer,Рекрутинговий центр міста Рахів,Вінниця,50 000 - 120 000 грн,1,0,0,0,2026-05-06,2026-05-16
