id,title,company,location,salary,type,source,link,snippet,updated,collected_at
1666339484060870957,Service Desk System Administrator,Wargaming.net,Київ,,,dou.ua,https://ua.jooble.org/jdp/1666339484060870957,"...the Wargaming global network. Our studio is home to talented and dedicated teams of game developers, artists, and designers. Now Kyiv IT department team is looking for a Service Desk System Administrator who will support our employees with day-to-day technical issues,...",2026-05-15,2026-05-18
-2954650362301278779,Help Desk Specialist,Genesis,Київ,,,dou.ua,https://ua.jooble.org/jdp/-2954650362301278779,6 травня 2026 Help Desk Specialist Київ Привіт! Genesis — це українська кофаундингова IT-компанія та один із найбільших глобальних паблішерів неігрових застосунків. Як кофаундингова компанія Genesis спочатку надає перспективним стартапам необхідні ресурси...,2026-05-06,2026-05-18
-8847144707160780376,Support Engineer (3172),Ciklum,Київ,,,dou.ua,https://ua.jooble.org/jdp/-8847144707160780376,"...behaviours in all support activities Ensure platform access and usage align with governance standards Requirements: ~ Relevant IT qualification or equivalent practical experience ~3+ years in IT support, ideally supporting business applications or analytics...",2026-05-15,2026-05-18
7182491526471178724,Support Engineer (2930),Ciklum,Київ,,,dou.ua,https://ua.jooble.org/jdp/7182491526471178724,"...and problem solving Strong communication and teamwork Service oriented approach Prioritizing and multitasking What’s in it for you? Strong community: Work alongside top professionals in a friendly, open-door environment Growth focus: Take on large-scale...",2026-05-04,2026-05-18
6432871413187923839,Technical Support Specialist (Prom),EVO,Київ,,,dou.ua,https://ua.jooble.org/jdp/6432871413187923839,"...керувати потоками: тегувати, сортувати та направляти тікети, щоб жодне звернення не залишилося без уваги бути містком між клієнтом та IT: комунікувати з розробкою та іншими командами підтримки, щоб разом фіксити баги та покращувати Пром досліджувати «під капотом»:...",2026-05-06,2026-05-18
-3636588743978788997,Technical Support Engineer L2,Precoro Inc.,Київ,1 000 - 1 300 $,,dou.ua,https://ua.jooble.org/jdp/-3636588743978788997,"...tasks and control purchasing activities across all subsidiaries. With over 1,000 customers in more than 80 countries, Precoro has proven its ability to create real business value and deliver substantial cost savings. Over the past 10 years, we have: — Gathered 100+ the...",2026-05-12,2026-05-18
8636627832023453696,Support Engineer,Lizard Soft,Київ,,,dou.ua,https://ua.jooble.org/jdp/8636627832023453696,"...страхування або компенсація абонемента у тренажерний зал (після успішного проходження адаптації). Розвиток: Робота в інноваційній IT-компанії, що є експертом № 1 у впровадженні AI-рішень. Проєкти: Участь у масштабних та технічно цікавих проєктах, де ми відіграє...",2026-05-04,2026-05-18
-4931129682984370292,Workstation Support Engineer,Kyivstar.Tech,Київ,,,dou.ua,https://ua.jooble.org/jdp/-4931129682984370292,"...Актуалізувати технічні характеристики ІТ техніки згідно потреб Компанії та сучасних тенденцій Відслідковувати та аналізувати стан IT-обладнання на робочих місцях співробітників Аналізувати причини аварій, визначати заходи для упередження аварійних ситуацій Консультувати...",2026-04-24,2026-05-18
-4175676280352500323,Support Manager,ProstoPay,Київ,,,dou.ua,https://ua.jooble.org/jdp/-4175676280352500323,"23 квітня 2026 Support Manager Київ ProstoPay — українська IT-компанія з понад 9-річним досвідом у розробці IoT-рішень для автономних бізнесів. Ми створюємо продукти, які працюють із реальними пристроями, масштабуються на міжнародні ринки та щодня вирішують...",2026-04-23,2026-05-18
5802509226477911225,Junior Technical Support Engineer (ЗСУ),Війська зв'язку та Кібербезпеки ЗСУ,Київ,,,dou.ua,https://ua.jooble.org/jdp/5802509226477911225,"5 травня 2026 сили оборони Junior Technical Support Engineer (ЗСУ) Київ Вам пропонується старт в IT-напрямку у спеціалізованому підрозділі ЗСУ в Києві, який є частиною служби технічної підтримки у системі Міністерства Оборони України. Як фахівець із технічно...",2026-05-05,2026-05-18
-7958384062964258382,Senior Technical Support Engineer,Війська зв'язку та Кібербезпеки ЗСУ,Київ,,,dou.ua,https://ua.jooble.org/jdp/-7958384062964258382,"...впровадження ШІ), QA (тестування, автоматизація), BA (бізнес-аналітик). Рекрутинг у наш підрозділ — це ваш шанс потрапити у військове IT-середовище. Якщо вас цікавлять цифрові реформи — приєднуйтесь до нашої команди і ставайте частиною змін у ЗСУ. Обов’язки прийом...",2026-05-05,2026-05-18
8320466220931924391,SEO Specialist,NCube Ltd.,Київ,,,dou.ua,https://ua.jooble.org/jdp/8320466220931924391,"...Google search results but also in AI-generated answers (ChatGPT, Gemini, Perplexity, Google AI Overviews). nCube is an international IT company that helps businesses build remote development teams by connecting them with top tech talent. We work with clients from the...",2026-04-20,2026-05-18
1710465424637863256,Senior Support Engineer,SIXT,Київ,,,dou.ua,https://ua.jooble.org/jdp/1710465424637863256,"...integration issues, transaction failures, and service disruptions • Perform root-cause analysis (RCA) and coordinate resolution across IT and business teams; drive post-incident reviews and initiate solution improvements • Create and maintain incident reports with...",2026-04-20,2026-05-18
-3928764076711649357,Front End Game Developer,Playtech,Київ,,,dou.ua,https://ua.jooble.org/jdp/-3928764076711649357,"...company has a premium listing on the Main Market of the London Stock Exchange and is focused on regulated and regulating markets across its B2B business. By leveraging its proprietary technology, Playtech delivers innovative products and services to ensure a safe, engaging...",2026-05-05,2026-05-18
-7561743376965154327,"Writer / SMM Specialist (GameDev, IT, AI Content)",RetroStyle Games,Київ,,,dou.ua,https://ua.jooble.org/jdp/-7561743376965154327,"14 травня 2026 Перша робота GameDev Writer / SMM Specialist (GameDev, IT, AI Content) Київ RetroStyle Games — українська game art & game development студія з 15+ роками досвіду. Ми допомагаємо ігровим компаніям створювати сильний візуал, розробляємо власні...",2026-05-14,2026-05-18
-2783637381557498856,Системний адміністратор,Moodro,Київ,,,dou.ua,https://ua.jooble.org/jdp/-2783637381557498856,"...розробки на полігонах Ми швидко ростемо, тому шукаємо системного адміністратора в київський офіс — людину, яка допоможе підтримувати IT-інфраструктуру, робочі місця, доступи, техніку та користувачів. Чим ти будеш займатися • підтримувати співробітників в офісі...",2026-05-15,2026-05-18
-5846322382482889819,System Administrator,Genesis,Київ,,,dou.ua,https://ua.jooble.org/jdp/-5846322382482889819,"29 квітня 2026 бронювання System Administrator Київ Привіт! Genesis — це українська кофаундингова IT-компанія та один із найбільших глобальних паблішерів неігрових застосунків. Ми створюємо умови для зростання стартапів, надаючи їм ресурси та глибоку...",2026-04-29,2026-05-18
1383372632500716422,System Administrator,Everstar,Київ,,,dou.ua,https://ua.jooble.org/jdp/1383372632500716422,"...інформаційних систем або бізнес-сервісів. Практичний досвід роботи з M.E.Doc, Google Workspace. Досвід роботи з Aris, Power BI або IT-Enterprise буде перевагою. Навички роботи з технічною документацією: створення, ведення та актуалізація. Розуміння принципів...",2026-05-13,2026-05-18
346675207476296462,Системний адміністратор (ЗСУ),Війська зв'язку та Кібербезпеки ЗСУ,Київ,,,dou.ua,https://ua.jooble.org/jdp/346675207476296462,"...(ЗСУ) Київ Огляд Вакансія передбачає службу у складі військової частини Військ зв’язку та кібербезпеки Збройних Сил України. IT-підрозділ шукає системного адміністратора, який підтримуватиме IT-інфраструктуру підрозділу в справному стані, забезпечуватиме безперебійну...",2026-04-27,2026-05-18
-601306921456939728,Technical Support Specialist (IT),UniTalk,Київ,600 - 1 200 $,,dou.ua,https://ua.jooble.org/jdp/-601306921456939728,"18 травня 2026 Technical Support Specialist (IT) Київ Привіт! Ми — UniTalk , міжнародна продуктова компанія, яка створює власні телеком-продукти з використанням штучного інтелекту. Серед наших рішень — call tracking, голосові боти, мовна аналітика на...",2026-05-18,2026-05-18
-2411328880652828167,Фахівець IT підтримки (System administrator),КРКА,Київ,,,dou.ua,https://ua.jooble.org/jdp/-2411328880652828167,4 травня 2026 Фахівець IT підтримки (System administrator) Київ КРКА входить до числа провідних фармацевтичних компаній — виробників дженериків у світі щодня препарати компанії КРКА приймають 45 мільйонів пацієнтів у понад 70 країнах світу. КРКА УКРА...,2026-05-04,2026-05-18
-2374104005329175214,Recruiter (iGaming),EVOPLAY,Київ,,,dou.ua,https://ua.jooble.org/jdp/-2374104005329175214,...підсилювати бізнес новими експертами. Обовʼязки: повний цикл рекрутингу: від пошуку кандидатів до формування фінальної пропозиції (IT та non-IT вакансії); вибудова ефективної комунікації з кандидатами та підтримка зв’язку з потенційними кандидатами; оцінка...,2026-05-12,2026-05-18
65921590644103553,R&D Engineer (Robotic Systems & Platform Evolution),The Fourth Law,Київ,,,dou.ua,https://ua.jooble.org/jdp/65921590644103553,"...drones. The company has offices in the US, EU and Ukraine and is on a mission to increase the defensive capabilities of the Free World. Its name is a reference to Isaac Asimov’s three laws of robotics and the search for an enigmatic Fourth Law. We are seeking an...",2026-04-25,2026-05-18
-5436488155935850010,IT Support Engineer,NDA Recruitment,Київ,,,dou.ua,https://ua.jooble.org/jdp/-5436488155935850010,5 травня 2026 бронювання IT Support Engineer Київ We are seeking a skilled and motivated Support Engineer to join our IT Department. The ideal candidate will ensure the smooth operation and optimization of IT systems while providing technical support...,2026-05-05,2026-05-18
4210623400536514117,AI and Self-Service Specialist Middle,Uklon,Київ,,,dou.ua,https://ua.jooble.org/jdp/4210623400536514117,"7 травня 2026 AI and Self-Service Specialist Middle Київ Uklon — продуктова IT-компанія, що розробляє провідний райд-хейлінг сервіс. Щодня потужна команда Uklon прокачує одну з найбільших інфраструктур на ринку України та за її межами, забезпечуючи взає...",2026-05-07,2026-05-18
4707318833763786936,QA Tester,ROOM 8 STUDIO,Київ,,,dou.ua,https://ua.jooble.org/jdp/4707318833763786936,...atmosphere in the testing department; Participate in game reviews and evaluations to measure the functionality of a game against its design specification; Perform other tasks assigned by the direct manager if needed. Join the team of inspiring game dev professionals...,2026-05-12,2026-05-18
-2712731893480877720,Full-Stack Developer,Bitmedia Labs,Київ,,,dou.ua,https://ua.jooble.org/jdp/-2712731893480877720,"...with Next.js; • Experience with containerization technologies, Docker in particular; • Familiarity with Blockchain technology and its potential applications; • Familiarity with CI/CD tools. Hiring process: • Intro call with a Recruiter — Technical Interview —...",2026-04-20,2026-05-18
584756994898362164,SMM Manager,pleso therapy,Київ,,,dou.ua,https://ua.jooble.org/jdp/584756994898362164,"...-Eastern Europe. We’re building the mental health platform of the future — a trusted space for people to find support when they need it most. With hundreds of therapists on board and thousands of sessions every month, we’re already changing lives. The most iconic...",2026-04-28,2026-05-18
-8520257692650655120,SEO Manager (Headway Inc),Genesis,Київ,,,dou.ua,https://ua.jooble.org/jdp/-8520257692650655120,"...transforming the EdTech industry. What product will you be working on? Nibble is an all-around knowledge app for adult learners. It offers short, interactive lessons on different topics, from art to math. Nibble has been featured as App of the Day in over 50...",2026-05-05,2026-05-18
-8388674082538742868,SEO Manager,Headway Inc,Київ,,,dou.ua,https://ua.jooble.org/jdp/-8388674082538742868,"...transforming the EdTech industry. What product will you be working on? Nibble is an all-around knowledge app for adult learners. It offers short, interactive lessons on different topics, from art to math. Nibble has been featured as App of the Day in over 50...",2026-05-13,2026-05-18
-4455504240626140118,UX Writer Middle,Uklon,Київ,,,dou.ua,https://ua.jooble.org/jdp/-4455504240626140118,"5 травня 2026 UX Writer Middle Київ Uklon — продуктова IT-компанія, що розробляє провідний райд-хейлінг сервіс. Щодня потужна команда Uklon прокачує одну з найбільших інфраструктур на ринку України та за її межами, забезпечуючи взаємодію драйверів та райдерів...",2026-05-05,2026-05-18
2163438531452468772,DevOps Engineer — Data team,WiX,Київ,,,dou.ua,https://ua.jooble.org/jdp/2163438531452468772,"...billions of data points generated by millions of Wix users worldwide. We build the infrastructure and tools that enable the rest of Wix and its users to access, explore, and analyze this data to make data-driven decisions and build smarter AI ready data-driven products. Our...",2026-05-04,2026-05-18
2694413336415697948,System Administrator,Ukrspecsystems,Київ,900 - 1 000 $,,dou.ua,https://ua.jooble.org/jdp/2694413336415697948,"...активно співпрацюємо з сектором безпеки й оборони України. Ми шукаємо архітектора стабільності — фахівця, який не просто «підтримує» IT-системи, а розбудовує надійну та безпечну інфраструктуру. Якщо ви звикли випереджати проблеми, оптимізувати складні процеси та прагнете...",2026-05-15,2026-05-18
-7019422802624693390,Digital Marketing Specialist (focus on creatives) (Wisey),Universe Group,Київ,,,dou.ua,https://ua.jooble.org/jdp/-7019422802624693390,"...creatives) (Wisey) Київ Привіт! Шукаємо Creative Marketing Specialist (Trainee / Junior / Switcher) , який(-а) хоче перейти в IT та побудувати карʼєру в креативному маркетингу. Це роль для тих, хто має сильну базу (маркетинг / контент / агентства / інші сфери...",2026-05-14,2026-05-18
5262051193506741955,Рекрутер,CORE Team,Київ,,,dou.ua,https://ua.jooble.org/jdp/5262051193506741955,"...фундамент безпеки та впливають на те, як виглядає майбутнє. Ключові завдання: Вести 5–8 проєктів різної складності у сферах інженерії, IT, фінансів, маркетингу та ланцюгів постачання (supply chain). Проводити дослідження та аналіз ринку — мапування ринку, аналіз рівня...",2026-04-30,2026-05-18
-3001033670722335956,Рекрутер,IT-Solutions,Київ,,,dou.ua,https://ua.jooble.org/jdp/-3001033670722335956,"8 травня 2026 бронювання Рекрутер Київ IT-Solutions — провідний системний інтегратор України , який з 2008 року впроваджує сучасні рішення для ІТ-інфраструктури, надає послуги в сфері ІТ-консалтингу та інформаційної безпеки. Виконує замовлення для великих...",2026-05-08,2026-05-18
-3834971622482689441,Game Manual QA Engineer,Bitmedia Labs,Київ,,,dou.ua,https://ua.jooble.org/jdp/-3834971622482689441,"...Interview — Сollection of recommendations — Offer. Why join Bitmedia Labs? We care about what we build — and about the people who build it. Our teams work closely together, share responsibility for the product, and support each other in everyday challenges. As part of...",2026-04-20,2026-05-18
-8202333421552026161,Middle Content Copywriter,Worksection,Київ,1 000 - 1 400 $,,dou.ua,https://ua.jooble.org/jdp/-8202333421552026161,"...пройшли шлях від простого таск-менеджера до потужного інструменту, якому довіряють понад 1600 компаній: від креативних агенцій до великих IT-команд. Ми даємо людям можливість бачити реальну картину проєктів. Наші інструменти — тайм-трекер, канбан-дошки, діаграми Ганта —...",2026-05-04,2026-05-18
-907178344553687158,IT System Administrator (Kyiv\hybrid),Techstate,Київ,,,dou.ua,https://ua.jooble.org/jdp/-907178344553687158,"28 квітня 2026 IT System Administrator (Kyiv\hybrid) Київ Tango is a successful, market leader, a live-streaming Platform with 450+ Million registered users, in an industry projected to reach $240 BILLION in the next couple of years. The B2C platform,...",2026-04-28,2026-05-18
6390242691100810147,IT Project Manager (Е-акциз),ТОВ «ІС СІТІ»,Київ,,,dou.ua,https://ua.jooble.org/jdp/6390242691100810147,"13 травня 2026 IT Project Manager (Е-акциз) Київ ТОВ «ІС СІТІ» — українська компанія, що спеціалізується на створенні інноваційного програмного забезпечення для ритейл-сектору, розробляючи рішення, які максимально задовольняють потреби клієнтів. Наші...",2026-05-13,2026-05-18
162242483694661657,IT Project Manager,LITSLINK,Київ,,,dou.ua,https://ua.jooble.org/jdp/162242483694661657,11 травня 2026 IT Project Manager Київ We are looking for an experienced Project Manager to join our team and lead both internal and client-facing projects in a dynamic outsourcing environment. This role is ideal for someone who has hands-on experience...,2026-05-11,2026-05-18
-2607377521526328325,Middle DevOps Engineer,Brights,Київ,,,dou.ua,https://ua.jooble.org/jdp/-2607377521526328325,...optimization and cost-efficiency improvements. Requirements: • 2+ years of hands-on experience as a DevOps Engineer in an outsourced IT company; • Practical experience with the cloud provider AWS (GCP/Azure a plus); • Experience in building CI/CD pipelines (...,2026-05-11,2026-05-18
8173128780856303663,SMM Manager,OBRIO,Київ,,,dou.ua,https://ua.jooble.org/jdp/8173128780856303663,"22 квітня 2026 SMM Manager Київ Привіт! Ми — OBRIO, продуктова IT-компанія з екосистеми Genesis, яка створює Nebula — найбільший spirituality бренд із 70M+ користувачів. OBRIO — це люди й амбіції, з яких усе почалося. Уяви, від 8 ентузіастів ми виросли...",2026-04-22,2026-05-18
2264152365886968778,Senior/Lead software engineer (Cybersecurity & Python ),CORE Team,Київ,,,dou.ua,https://ua.jooble.org/jdp/2264152365886968778,"...& Python ) Київ, віддалено Our Client is an engineering-focused startup that combines data analytics with software development. It operates in three main areas: investigative analytics, crypto market research, and cybersecurity. It specializes in developing custom...",2026-05-05,2026-05-18
-5203749550336645757,IT Project Manager,Добробут,Київ,2 000 $,,dou.ua,https://ua.jooble.org/jdp/-5203749550336645757,"15 травня 2026 IT Project Manager Київ Добробут — це провідна медична мережа для всієї країни, де кожен з нас будує довіру до української медицини, підвищуючи стандарти надання медичних послуг та піклуючись про кожного пацієнта. Вже понад 20 років ми...",2026-05-15,2026-05-18
1265255121134462411,Системний адміністратор,bill_line,Київ,,,dou.ua,https://ua.jooble.org/jdp/1265255121134462411,"...Досвід роботи з DNS, SSL, Cloudflare; Розуміння принципів кібербезпеки; Досвід підтримки користувачів (HelpDesk); Досвід ведення IT-документації; Вміння працювати самостійно та приймати рішення. Ми очікуємо від кандидата: Досвід роботи системним адміністратором...",2026-05-15,2026-05-18
5929818362907491403,Senior Backend Engineer (Python),Nestlogic,Київ,,,dou.ua,https://ua.jooble.org/jdp/5929818362907491403,...True Ownership: Real influence over architecture and deployment flows. We value your expertise and give you the autonomy to apply it. Engineering Excellence: A focus on quality and long-term stability rather than just a feature-factory mindset. Streamlined Communication...,2026-05-13,2026-05-18
2487222632757373802,IT Project Manager,Nova Global,Київ,,,dou.ua,https://ua.jooble.org/jdp/2487222632757373802,"6 травня 2026 IT Project Manager Київ, віддалено Привіт! Ми команда Nova Global і ми прагнемо створити найзручніший у світі діджитал-сервіс із глобальної доставки для приватних клієнтів та e-commerce. Якщо ти глобально мислиш і допитливість ключовий...",2026-05-06,2026-05-18
2989043764235375782,IT Project Manager,"""ІНФОТЕХ""",Київ,,,dou.ua,https://ua.jooble.org/jdp/2989043764235375782,"15 травня 2026 govtech IT Project Manager Київ ДП «ІНФОТЕХ» — державна ІТ-компанія, що входить до сфери управління МВС України. Протягом більше ніж 7 років ми розробляємо та реалізуємо програмні продукти під торговою маркою МІА. Окрім цього, ІНФОТЕХ є офіційним...",2026-05-15,2026-05-18
8204146247473465814,Senior Recruiter,Genesis,Київ,,,dou.ua,https://ua.jooble.org/jdp/8204146247473465814,"24 квітня 2026 Senior Recruiter Київ, Львів, Варшава (Польща) Genesis — це екосистема продуктових IT-компаній, що сфокусовані на побудові глобальних інноваційних продуктів. Продукти, створені в екосистемі Genesis, сумарно завантажили понад 1 мільярд разів...",2026-04-24,2026-05-18
-6061059307267678401,Викладач 3D (Blender),IT-Friends school,Київ,,,dou.ua,https://ua.jooble.org/jdp/-6061059307267678401,11 травня 2026 Викладач 3D (Blender) Київ Компанія «IT Friends School» шукає талановитого та енергійного викладача з 3D(Blender) в Києві на Троєщині. Обов’язки: • Проведення навчальних занять. • Розробка та підготовка навчальних матеріалів для учнів...,2026-05-11,2026-05-18
4640071792059992523,Junior Recruiter,Solidgate,Київ,,,dou.ua,https://ua.jooble.org/jdp/4640071792059992523,"...how fast we grow, how strong our culture becomes, and how far we can go in our mission. Your work won’t be hidden in spreadsheets — it will be visible in every product shipped, every new market entered, and every milestone achieved. What You’ll Own — Full recruitment...",2026-04-21,2026-05-18
80669670689608058,Викладач IT для дітей,IT-Friends school,Київ,500 - 1 000 $,,dou.ua,https://ua.jooble.org/jdp/80669670689608058,11 травня 2026 Перша робота Викладач IT для дітей Київ Компанія «IT Friends School» шукає талановитих та енергійних викладачів різних напрямків в ІТ. Наша школа пропонує курси з програмування та дизайну для дітей різного віку. Обов’язки: Проведення...,2026-05-11,2026-05-18
4668053988521468762,Databank Support Engineer,3Shape,Київ,,,teamtailor.com,https://ua.jooble.org/jdp/4668053988521468762,"...of CAD will be a benefit • Previous experience in databank support (especially for a Dental software) is beneficial • Degree in IT or/and linguistics To perform well in your role, you should possess the following skills: • Organizational and communication skills...",2026-05-12,2026-05-18
3813450494101365290,Health Services Specialist - Ukraine,SAP,Київ,,,successfactors.com,https://ua.jooble.org/jdp/3813450494101365290,"...We help the world run better At SAP, we keep it simple: you bring your best to us, and we'll bring out the best in you. We're builders touching over 20 industries and 80% of global commerce, and we need your unique talents to help shape what's next. The work is challenging...",2026-04-01,2026-05-18
3271239692060222565,Junior Recruiter (Solidgate — Fintech),Genesis,Київ,,,dou.ua,https://ua.jooble.org/jdp/3271239692060222565,"...how fast we grow, how strong our culture becomes, and how far we can go in our mission. Your work won’t be hidden in spreadsheets — it will be visible in every product shipped, every new market entered, and every milestone achieved. What You’ll Own — Full recruitment...",2026-04-21,2026-05-18
6383882495321912491,Middle-Senior С# developer,Fulcrum Software,Київ,,,dou.ua,https://ua.jooble.org/jdp/6383882495321912491,"...in medical technology, DICOM — Have web and/or cloud development experience — At least 1 year of commercial experience with C++ (It is necessary to have skills in understanding and reading C++ code to perform certain tasks.) We offer — 20 days of paid vacation...",2026-05-04,2026-05-18
1366599168824168070,System Administrator ОS Linux,IT SmartFlex,Київ,,,dou.ua,https://ua.jooble.org/jdp/1366599168824168070,"11 травня 2026 System Administrator ОS Linux Київ, віддалено Ми — IT SmartFlex , українська ІТ компанія, заснована в 2019 році як дочірня компанія провідного мобільного оператора Vodafone Ukraine. Наша місія — об’єднати талановитих експертів у телекомунікаціях...",2026-05-11,2026-05-18
-6680982813310143067,Системний адміністратор (Адміністратор хмарної інфраструктури Azure),Winner Group Ukraine,Київ,,,dou.ua,https://ua.jooble.org/jdp/-6680982813310143067,"...інцидентів та усунення несправностей. Базові знання мереж: DNS, TCP/IP, VPN. Впевнене володіння: ОС MS Windows Workstation/Server, IT Service Desk, Office 365. Англійська — вільне читання технічної документації та листування з вендорами/технічною підтримкою....",2026-04-23,2026-05-18
-5882962482511670284,Системний адміністратор (Mac-First Environment),Life Vision,Київ,1 200 $,,dou.ua,https://ua.jooble.org/jdp/-5882962482511670284,"...команди: 100+ користувачів Адміністрування облікових записів, видача та повернення hardware й access credentials Ведення обліку IT-інвентарю й управління device-парком Конфігурація та адміністрування ліцензій і access policies Адміністрування business...",2026-05-04,2026-05-18
-9210973187706257081,IT Рекрутер,Міністерство оборони України,Київ,,,dou.ua,https://ua.jooble.org/jdp/-9210973187706257081,"14 травня 2026 deftech govtech бронювання IT Рекрутер Київ Команда шукає рекрутера, який хоче долучитися до ІТ-проєкту Сил Оборони України. Тут створюють новітні цифрові інструменти, які допомагають військовим швидше ухвалювати рішення, ефективніше використовувати...",2026-05-14,2026-05-18
9026724266631409002,IT Specialist,"Азов, 12-та бригада спеціального призначення НГУ",Київ,600 - 2 800 $,,dou.ua,https://ua.jooble.org/jdp/9026724266631409002,"14 травня 2026 сили оборони IT Specialist Київ 12-та бригада спеціального призначення «Азов» — військове формування, що входить до складу 1-го корпусу Національної гвардії України «Азов». Підрозділ збирає команду вмотивованих спеціалістів, які готові бути...",2026-05-14,2026-05-18
4690083369562549522,IT Ops Engineer,EvoTalents,Київ,2 000 $,,dou.ua,https://ua.jooble.org/jdp/4690083369562549522,13 травня 2026 IT Ops Engineer Київ Шукаємо IT Ops Engineer в українську FinTech-компанію Smartiway. Обов’язки: ~ підтримка хмарних сервісів ~ підтримка мережі (хмара\гібрид\наземна) ~ робота з сервісами SIEM\Endpoint Protection ~ тестування...,2026-05-13,2026-05-18
-3540597714927522020,System administrator,SeoProfy,Київ,,,dou.ua,https://ua.jooble.org/jdp/-3540597714927522020,"...Розробка та оптимізація існуючих рішень. Підтримка серверів VPN. Забезпечення надійності, доступності, безперебійності та безпеки IT-інфраструктури підприємства. Розробка технічної документації та написання інструкцій. Ти наш ідеальний кандидат, якщо:...",2026-05-12,2026-05-18
-4918846636711866227,Data Analyst,"ТОВ ""Нафтогаз Цифрові Технології""",Київ,,,dou.ua,https://ua.jooble.org/jdp/-4918846636711866227,"...відпрацьованих годин. Ми були засновані у червні 2018 року та наразі стрімко розвиваємось. Наша компанія керується стратегією розвитку IT для Групи Нафтогаз шляхом розробки цільової архітектури систем, впровадження найкращих практик IT, які призведуть до покращення...",2026-04-22,2026-05-18
8445675010145927007,Middle DevOps Engineer & Security Officer,appflame,Київ,,,dou.ua,https://ua.jooble.org/jdp/8445675010145927007,"30 квітня 2026 Middle DevOps Engineer & Security Officer Київ, віддалено appflame — Ukrainian product IT company that creates world-class products: Hily, Taimi, AdConnect, Mailkeeper, and more. We are today: • 7 years, 500+ employees, offices in Kyiv...",2026-04-30,2026-05-18
2280749762630968114,Senior Mobile AQA Engineer (Android),OBRIO,Київ,,,dou.ua,https://ua.jooble.org/jdp/2280749762630968114,"...2026 Senior Mobile AQA Engineer (Android) Київ, Львів, Варшава (Польща), віддалено Привіт! Ми — OBRIO, продуктова IT-компанія з екосистеми Genesis, яка створює Nebula — найбільший spirituality бренд із 70M+ користувачів. OBRIO — це люди й амбіції,...",2026-05-04,2026-05-18
2873201336195631015,QA Trainee,DataArt,Київ,,,dou.ua,https://ua.jooble.org/jdp/2873201336195631015,"...Харків, Львів, Дніпро, Одеса, Івано-Франківськ Gain hands-on experience, level up your skills, and learn to work independently on real IT projects. Prove your expertise during the test period, and if you meet the required professional level, you’ll earn a Junior QA...",2026-04-24,2026-05-18
-8156114251614160186,DevOps/SRE engineer,CORE Team,Київ,,,dou.ua,https://ua.jooble.org/jdp/-8156114251614160186,"...engineer Київ, віддалено Our Client is an engineering-focused startup that combines data analytics with software development. It operates in three main areas: investigative analytics, crypto market research, and cybersecurity. It specializes in developing custom...",2026-05-05,2026-05-18
-3847996734747316382,Talent Sourcer,appflame,Київ,,,dou.ua,https://ua.jooble.org/jdp/-3847996734747316382,"8 травня 2026 Talent Sourcer Київ, за кордоном, віддалено appflame — Ukrainian product IT company that creates world-class products: Hily, Taimi, AdConnect, Mailkeeper, and more. We are today: • 7 years, 500+ employees, offices in Kyiv, London, Limassol...",2026-05-08,2026-05-18
-8283155150132944680,System Administrator / IT Engineer,BTRY.ENERGY,Київ,900 $,,dou.ua,https://ua.jooble.org/jdp/-8283155150132944680,"23 квітня 2026 deftech бронювання System Administrator / IT Engineer Київ Шукаємо системного адміністратора / інженера, який забезпечить стабільну роботу IT-інфраструктури компанії та допоможе посилити безпеку і надійність систем. Основні завдання:...",2026-04-23,2026-05-18
4508862904814735056,Technical Support Engineer,ClarusApex,Київ,,,clarusapex.com,https://ua.jooble.org/jdp/4508862904814735056,"...Respond to customers' requests (in a quick, proactive, and efficient manner) Investigate issue and provide comprehensive details for its quick resolution Work closely with other departments and teams to meet and exceed customers' expectations Thoroughly document...",2025-08-14,2026-05-18
-4531599772643354985,.Net MAUI Mobile Developer,TechMagic,Київ,,,dou.ua,https://ua.jooble.org/jdp/-4531599772643354985,"...the client (via email) Contributing to future solution architecture PROJECT Our client is an American startup that provides its users with a fun shopping experience. The application is live, used daily across 17 + locations in the US, and communicates directly...",2026-05-04,2026-05-18
-7388492698865559250,"(fluent English) Technical Support Engineer (remote, global)",SupportYourApp,Київ,,Повний робочий день,workable.com,https://ua.jooble.org/jdp/-7388492698865559250,"...solving complex problems, working with APIs and data, and guiding clients through every stage of their journey. Excited? Let’s see what it takes What you will do: Set up and configure our complex B2B product with advanced functional logic (similar to Odoo, SAP,...",2026-05-14,2026-05-18
-369474606740355102,Senior React Native Developer (Only Ukrainian based candidates),Preply,Київ,,,dou.ua,https://ua.jooble.org/jdp/-369474606740355102,"...software development methodologies to help us move fast and deliver value. ~ Experience writing unit and e2e tests Why you’ll love it at Preply: An open, collaborative, dynamic and diverse culture; A generous monthly allowance for lessons on Preply.com ,...",2026-04-27,2026-05-18
6365679004811320373,SEO Specialist,Company,Київ,,,teamtailor.com,https://ua.jooble.org/jdp/6365679004811320373,"...UPSTARS – продуктова IT-компанія, з якою злітають і люди, і бренди. Наш основний фокус – технологічні рішення та B2B-послуги для міжнародних клієнтів. Запускаємо зіркові проєкти у сфері iGaming, які отримують визнання та найвищі оцінки профільних рейтингів ✨ І так,...",2026-01-17,2026-05-18
